in s,C1 in V
-4.6240E-06,6.836E-03
-4.6080E-06,2.637E-02
-4.5920E-06,-1.270E-02
-4.5760E-06,2.637E-02
-4.5600E-06,-2.930E-03
-4.5440E-06,6.836E-03
-4.5280E-06,-2.930E-03
-4.5120E-06,-2.930E-03
-4.4960E-06,2.637E-02
-4.4800E-06,3.613E-02
-4.4640E-06,6.836E-03
-4.4480E-06,-1.270E-02
-4.4320E-06,-2.930E-03
-4.4160E-06,2.637E-02
-4.4000E-06,2.637E-02
-4.3840E-06,1.660E-02
-4.3680E-06,2.637E-02
-4.3520E-06,5.566E-02
-4.3360E-06,1.660E-02
-4.3200E-06,-1.270E-02
-4.3040E-06,1.660E-02
-4.2880E-06,-2.930E-03
-4.2720E-06,1.660E-02
-4.2560E-06,-2.930E-03
-4.2400E-06,-2.930E-03
-4.2240E-06,6.836E-03
-4.2080E-06,-2.930E-03
-4.1920E-06,1.660E-02
-4.1760E-06,1.660E-02
-4.1600E-06,-2.930E-03
-4.1440E-06,1.660E-02
-4.1280E-06,2.637E-02
-4.1120E-06,2.637E-02
-4.0960E-06,1.660E-02
-4.0800E-06,-2.930E-03
-4.0640E-06,6.836E-03
-4.0480E-06,-2.930E-03
-4.0320E-06,3.613E-02
-4.0160E-06,2.637E-02
-4.0000E-06,6.836E-03
-3.9840E-06,-2.930E-03
-3.9680E-06,-2.930E-03
-3.9520E-06,6.836E-03
-3.9360E-06,-2.930E-03
-3.9200E-06,-1.270E-02
-3.9040E-06,3.613E-02
-3.8880E-06,-2.930E-03
-3.8720E-06,-2.930E-03
-3.8560E-06,-1.270E-02
-3.8400E-06,6.836E-03
-3.8240E-06,6.836E-03
-3.8080E-06,2.637E-02
-3.7920E-06,-2.930E-03
-3.7760E-06,-2.930E-03
-3.7600E-06,-2.930E-03
-3.7440E-06,1.660E-02
-3.7280E-06,1.660E-02
-3.7120E-06,2.637E-02
-3.6960E-06,3.613E-02
-3.6800E-06,6.836E-03
-3.6640E-06,2.637E-02
-3.6480E-06,6.836E-03
-3.6320E-06,2.637E-02
-3.6160E-06,-1.270E-02
-3.6000E-06,2.637E-02
-3.5840E-06,-2.930E-03
-3.5680E-06,2.637E-02
-3.5520E-06,1.660E-02
-3.5360E-06,-2.930E-03
-3.5200E-06,6.836E-03
-3.5040E-06,-1.270E-02
-3.4880E-06,2.637E-02
-3.4720E-06,-2.930E-03
-3.4560E-06,-1.270E-02
-3.4400E-06,1.660E-02
-3.4240E-06,1.660E-02
-3.4080E-06,6.836E-03
-3.3920E-06,2.637E-02
-3.3760E-06,-2.930E-03
-3.3600E-06,2.637E-02
-3.3440E-06,6.836E-03
-3.3280E-06,-2.930E-03
-3.3120E-06,-1.270E-02
-3.2960E-06,1.660E-02
-3.2800E-06,1.660E-02
-3.2640E-06,1.660E-02
-3.2480E-06,-2.930E-03
-3.2320E-06,1.660E-02
-3.2160E-06,-2.930E-03
-3.2000E-06,1.660E-02
-3.1840E-06,6.836E-03
-3.1680E-06,3.613E-02
-3.1520E-06,6.836E-03
-3.1360E-06,4.590E-02
-3.1200E-06,-2.930E-03
-3.1040E-06,6.836E-03
-3.0880E-06,6.836E-03
-3.0720E-06,2.637E-02
-3.0560E-06,-2.930E-03
-3.0400E-06,6.836E-03
-3.0240E-06,6.836E-03
-3.0080E-06,6.836E-03
-2.9920E-06,1.660E-02
-2.9760E-06,-1.270E-02
-2.9600E-06,6.836E-03
-2.9440E-06,2.637E-02
-2.9280E-06,6.836E-03
-2.9120E-06,6.836E-03
-2.8960E-06,1.660E-02
-2.8800E-06,-2.246E-02
-2.8640E-06,-2.930E-03
-2.8480E-06,-1.270E-02
-2.8320E-06,1.660E-02
-2.8160E-06,-2.930E-03
-2.8000E-06,5.566E-02
-2.7840E-06,1.660E-02
-2.7680E-06,-2.930E-03
-2.7520E-06,2.637E-02
-2.7360E-06,6.836E-03
-2.7200E-06,2.637E-02
-2.7040E-06,6.836E-03
-2.6880E-06,2.637E-02
-2.6720E-06,-2.930E-03
-2.6560E-06,6.836E-03
-2.6400E-06,6.836E-03
-2.6240E-06,6.836E-03
-2.6080E-06,1.660E-02
-2.5920E-06,-2.930E-03
-2.5760E-06,2.637E-02
-2.5600E-06,2.637E-02
-2.5440E-06,-2.930E-03
-2.5280E-06,3.613E-02
-2.5120E-06,5.566E-02
-2.4960E-06,3.613E-02
-2.4800E-06,-2.930E-03
-2.4640E-06,6.836E-03
-2.4480E-06,6.836E-03
-2.4320E-06,-1.270E-02
-2.4160E-06,4.590E-02
-2.4000E-06,6.836E-03
-2.3840E-06,1.660E-02
-2.3680E-06,2.637E-02
-2.3520E-06,1.660E-02
-2.3360E-06,6.836E-03
-2.3200E-06,6.836E-03
-2.3040E-06,-2.930E-03
-2.2880E-06,6.836E-03
-2.2720E-06,6.836E-03
-2.2560E-06,1.660E-02
-2.2400E-06,3.613E-02
-2.2240E-06,6.836E-03
-2.2080E-06,2.637E-02
-2.1920E-06,1.660E-02
-2.1760E-06,-2.930E-03
-2.1600E-06,1.660E-02
-2.1440E-06,4.590E-02
-2.1280E-06,6.836E-03
-2.1120E-06,6.836E-03
-2.0960E-06,2.637E-02
-2.0800E-06,1.660E-02
-2.0640E-06,2.637E-02
-2.0480E-06,2.637E-02
-2.0320E-06,-2.930E-03
-2.0160E-06,6.836E-03
-2.0000E-06,-2.930E-03
-1.9840E-06,4.590E-02
-1.9680E-06,-2.930E-03
-1.9520E-06,5.566E-02
-1.9360E-06,2.637E-02
-1.9200E-06,6.836E-03
-1.9040E-06,-2.930E-03
-1.8880E-06,-2.930E-03
-1.8720E-06,1.660E-02
-1.8560E-06,6.836E-03
-1.8400E-06,-2.930E-03
-1.8240E-06,3.613E-02
-1.8080E-06,1.660E-02
-1.7920E-06,2.637E-02
-1.7760E-06,-2.930E-03
-1.7600E-06,2.637E-02
-1.7440E-06,5.566E-02
-1.7280E-06,6.836E-03
-1.7120E-06,6.836E-03
-1.6960E-06,2.637E-02
-1.6800E-06,6.836E-03
-1.6640E-06,2.637E-02
-1.6480E-06,2.637E-02
-1.6320E-06,2.637E-02
-1.6160E-06,6.836E-03
-1.6000E-06,1.660E-02
-1.5840E-06,-1.270E-02
-1.5680E-06,2.637E-02
-1.5520E-06,-2.930E-03
-1.5360E-06,1.660E-02
-1.5200E-06,1.660E-02
-1.5040E-06,6.836E-03
-1.4880E-06,-2.930E-03
-1.4720E-06,-2.930E-03
-1.4560E-06,6.836E-03
-1.4400E-06,1.660E-02
-1.4240E-06,6.836E-03
-1.4080E-06,2.637E-02
-1.3920E-06,3.613E-02
-1.3760E-06,4.590E-02
-1.3600E-06,-2.930E-03
-1.3440E-06,2.637E-02
-1.3280E-06,2.637E-02
-1.3120E-06,1.660E-02
-1.2960E-06,-2.930E-03
-1.2800E-06,1.660E-02
-1.2640E-06,-2.930E-03
-1.2480E-06,6.836E-03
-1.2320E-06,-2.930E-03
-1.2160E-06,-2.930E-03
-1.2000E-06,1.660E-02
-1.1840E-06,6.836E-03
-1.1680E-06,1.660E-02
-1.1520E-06,1.660E-02
-1.1360E-06,2.637E-02
-1.1200E-06,4.590E-02
-1.1040E-06,-2.930E-03
-1.0880E-06,6.836E-03
-1.0720E-06,6.836E-03
-1.0560E-06,3.613E-02
-1.0400E-06,1.660E-02
-1.0240E-06,3.613E-02
-1.0080E-06,1.660E-02
-9.9200E-07,2.637E-02
-9.7600E-07,1.660E-02
-9.6000E-07,-2.930E-03
-9.4400E-07,6.836E-03
-9.2800E-07,-2.930E-03
-9.1200E-07,6.836E-03
-8.9600E-07,2.637E-02
-8.8000E-07,6.836E-03
-8.6400E-07,-2.930E-03
-8.4800E-07,-1.270E-02
-8.3200E-07,2.637E-02
-8.1600E-07,2.637E-02
-8.0000E-07,2.637E-02
-7.8400E-07,-2.930E-03
-7.6800E-07,6.836E-03
-7.5200E-07,-1.270E-02
-7.3600E-07,2.637E-02
-7.2000E-07,2.637E-02
-7.0400E-07,2.637E-02
-6.8800E-07,6.836E-03
-6.7200E-07,2.637E-02
-6.5600E-07,-2.930E-03
-6.4000E-07,6.836E-03
-6.2400E-07,1.660E-02
-6.0800E-07,6.836E-03
-5.9200E-07,4.590E-02
-5.7600E-07,3.613E-02
-5.6000E-07,3.613E-02
-5.4400E-07,-2.930E-03
-5.2800E-07,6.836E-03
-5.1200E-07,-2.930E-03
-4.9600E-07,-2.930E-03
-4.8000E-07,-2.930E-03
-4.6400E-07,6.836E-03
-4.4800E-07,2.637E-02
-4.3200E-07,6.836E-03
-4.1600E-07,-2.930E-03
-4.0000E-07,-2.930E-03
-3.8400E-07,-1.270E-02
-3.6800E-07,1.660E-02
-3.5200E-07,1.660E-02
-3.3600E-07,-2.930E-03
-3.2000E-07,-1.270E-02
-3.0400E-07,1.660E-02
-2.8800E-07,-2.930E-03
-2.7200E-07,-1.270E-02
-2.5600E-07,1.660E-02
-2.4000E-07,2.637E-02
-2.2400E-07,6.836E-03
-2.0800E-07,-2.930E-03
-1.9200E-07,-2.930E-03
-1.7600E-07,6.836E-03
-1.6000E-07,-2.930E-03
-1.4400E-07,-1.270E-02
-1.2800E-07,6.836E-03
-1.1200E-07,2.637E-02
-9.6000E-08,2.637E-02
-8.0000E-08,3.613E-02
-6.4000E-08,1.660E-02
-4.8000E-08,-2.930E-03
-3.2000E-08,6.836E-03
-1.6000E-08,4.590E-02
-4.2500E-21,1.660E-02
1.6000E-08,6.836E-03
3.2000E-08,1.660E-02
4.8000E-08,-2.930E-03
6.4000E-08,3.613E-02
8.0000E-08,2.637E-02
9.6000E-08,-2.930E-03
1.1200E-07,3.613E-02
1.2800E-07,3.613E-02
1.4400E-07,6.836E-03
1.6000E-07,1.660E-02
1.7600E-07,2.637E-02
1.9200E-07,1.660E-02
2.0800E-07,-2.930E-03
2.2400E-07,1.660E-02
2.4000E-07,6.836E-03
2.5600E-07,1.660E-02
2.7200E-07,-2.930E-03
2.8800E-07,-2.930E-03
3.0400E-07,-1.270E-02
3.2000E-07,2.637E-02
3.3600E-07,2.637E-02
3.5200E-07,2.637E-02
3.6800E-07,6.836E-03
3.8400E-07,3.613E-02
4.0000E-07,-2.930E-03
4.1600E-07,1.660E-02
4.3200E-07,-1.270E-02
4.4800E-07,1.660E-02
4.6400E-07,3.613E-02
4.8000E-07,3.613E-02
4.9600E-07,-2.930E-03
5.1200E-07,3.613E-02
5.2800E-07,6.836E-03
5.4400E-07,3.613E-02
5.6000E-07,2.637E-02
5.7600E-07,3.613E-02
5.9200E-07,-2.930E-03
6.0800E-07,6.836E-03
6.2400E-07,-2.930E-03
6.4000E-07,1.660E-02
6.5600E-07,6.836E-03
6.7200E-07,2.637E-02
6.8800E-07,6.836E-03
7.0400E-07,2.637E-02
7.2000E-07,2.637E-02
7.3600E-07,2.637E-02
7.5200E-07,-2.930E-03
7.6800E-07,6.836E-03
7.8400E-07,6.836E-03
8.0000E-07,2.637E-02
8.1600E-07,-2.930E-03
8.3200E-07,6.836E-03
8.4800E-07,-2.930E-03
8.6400E-07,1.660E-02
8.8000E-07,6.836E-03
8.9600E-07,6.836E-03
9.1200E-07,6.836E-03
9.2800E-07,3.613E-02
9.4400E-07,-2.930E-03
9.6000E-07,1.660E-02
9.7600E-07,2.637E-02
9.9200E-07,4.590E-02
1.0080E-06,-2.930E-03
1.0240E-06,1.660E-02
1.0400E-06,2.637E-02
1.0560E-06,1.660E-02
1.0720E-06,-2.930E-03
1.0880E-06,-2.930E-03
1.1040E-06,2.637E-02
1.1200E-06,6.836E-03
1.1360E-06,3.613E-02
1.1520E-06,1.660E-02
1.1680E-06,2.637E-02
1.1840E-06,-2.930E-03
1.2000E-06,1.660E-02
1.2160E-06,2.637E-02
1.2320E-06,1.660E-02
1.2480E-06,1.660E-02
1.2640E-06,6.836E-03
1.2800E-06,-2.930E-03
1.2960E-06,4.590E-02
1.3120E-06,-2.930E-03
1.3280E-06,2.637E-02
1.3440E-06,-2.930E-03
1.3600E-06,1.660E-02
1.3760E-06,1.660E-02
1.3920E-06,-1.270E-02
1.4080E-06,2.637E-02
1.4240E-06,3.613E-02
1.4400E-06,1.660E-02
1.4560E-06,1.660E-02
1.4720E-06,6.836E-03
1.4880E-06,-2.930E-03
1.5040E-06,1.660E-02
1.5200E-06,6.836E-03
1.5360E-06,-2.930E-03
1.5520E-06,1.660E-02
1.5680E-06,6.836E-03
1.5840E-06,1.660E-02
1.6000E-06,6.836E-03
1.6160E-06,-2.930E-03
1.6320E-06,1.660E-02
1.6480E-06,2.637E-02
1.6640E-06,-2.930E-03
1.6800E-06,-2.930E-03
1.6960E-06,-2.930E-03
1.7120E-06,2.637E-02
1.7280E-06,-2.246E-02
1.7440E-06,4.590E-02
1.7600E-06,2.637E-02
1.7760E-06,1.660E-02
1.7920E-06,-1.270E-02
1.8080E-06,6.836E-03
1.8240E-06,6.836E-03
1.8400E-06,6.836E-03
1.8560E-06,6.836E-03
1.8720E-06,-2.930E-03
1.8880E-06,6.836E-03
1.9040E-06,1.660E-02
1.9200E-06,-2.930E-03
1.9360E-06,1.660E-02
1.9520E-06,-2.930E-03
1.9680E-06,-2.930E-03
1.9840E-06,3.613E-02
2.0000E-06,-2.930E-03
2.0160E-06,3.613E-02
2.0320E-06,2.637E-02
2.0480E-06,2.637E-02
2.0640E-06,-2.930E-03
2.0800E-06,-2.930E-03
2.0960E-06,-2.930E-03
2.1120E-06,3.613E-02
2.1280E-06,1.660E-02
2.1440E-06,-2.930E-03
2.1600E-06,1.660E-02
2.1760E-06,6.836E-03
2.1920E-06,-2.930E-03
2.2080E-06,1.660E-02
2.2240E-06,6.836E-03
2.2400E-06,2.637E-02
2.2560E-06,6.836E-03
2.2720E-06,6.836E-03
2.2880E-06,2.637E-02
2.3040E-06,1.660E-02
2.3200E-06,1.660E-02
2.3360E-06,-2.930E-03
2.3520E-06,1.660E-02
2.3680E-06,-2.930E-03
2.3840E-06,6.836E-03
2.4000E-06,6.836E-03
2.4160E-06,2.637E-02
2.4320E-06,-2.930E-03
2.4480E-06,1.660E-02
2.4640E-06,2.637E-02
2.4800E-06,-2.930E-03
2.4960E-06,-1.270E-02
2.5120E-06,6.836E-03
2.5280E-06,4.590E-02
2.5440E-06,6.836E-03
2.5600E-06,-2.930E-03
2.5760E-06,2.637E-02
2.5920E-06,1.660E-02
2.6080E-06,-2.930E-03
2.6240E-06,3.613E-02
2.6400E-06,6.836E-03
2.6560E-06,-1.270E-02
2.6720E-06,1.660E-02
2.6880E-06,6.836E-03
2.7040E-06,-2.930E-03
2.7200E-06,-2.930E-03
2.7360E-06,-2.930E-03
2.7520E-06,6.836E-03
2.7680E-06,6.836E-03
2.7840E-06,-2.930E-03
2.8000E-06,-2.930E-03
2.8160E-06,-2.930E-03
2.8320E-06,1.660E-02
2.8480E-06,6.836E-03
2.8640E-06,3.613E-02
2.8800E-06,3.613E-02
2.8960E-06,6.836E-03
2.9120E-06,-2.930E-03
2.9280E-06,6.836E-03
2.9440E-06,-2.930E-03
2.9600E-06,1.660E-02
2.9760E-06,6.836E-03
2.9920E-06,-2.930E-03
3.0080E-06,-2.930E-03
3.0240E-06,4.590E-02
3.0400E-06,-2.930E-03
3.0560E-06,5.566E-02
3.0720E-06,2.637E-02
3.0880E-06,-2.930E-03
3.1040E-06,2.637E-02
3.1200E-06,-2.930E-03
3.1360E-06,6.836E-03
3.1520E-06,-1.270E-02
3.1680E-06,1.660E-02
3.1840E-06,2.637E-02
3.2000E-06,2.637E-02
3.2160E-06,-1.270E-02
3.2320E-06,1.660E-02
3.2480E-06,2.637E-02
3.2640E-06,2.637E-02
3.2800E-06,6.836E-03
3.2960E-06,-1.270E-02
3.3120E-06,2.637E-02
3.3280E-06,-2.930E-03
3.3440E-06,2.637E-02
3.3600E-06,4.590E-02
3.3760E-06,-2.930E-03
3.3920E-06,5.566E-02
3.4080E-06,2.155E+00
3.4240E-06,3.591E+00
3.4400E-06,4.333E+00
3.4560E-06,4.685E+00
3.4720E-06,4.860E+00
3.4880E-06,4.899E+00
3.5040E-06,4.909E+00
3.5200E-06,4.938E+00
3.5360E-06,4.929E+00
3.5520E-06,4.919E+00
3.5680E-06,4.938E+00
3.5840E-06,4.938E+00
3.6000E-06,4.938E+00
3.6160E-06,4.919E+00
3.6320E-06,4.929E+00
3.6480E-06,4.929E+00
3.6640E-06,4.919E+00
3.6800E-06,4.909E+00
3.6960E-06,4.919E+00
3.7120E-06,4.909E+00
3.7280E-06,4.938E+00
3.7440E-06,4.938E+00
3.7600E-06,4.919E+00
3.7760E-06,4.909E+00
3.7920E-06,4.929E+00
3.8080E-06,4.968E+00
3.8240E-06,4.958E+00
3.8400E-06,4.929E+00
3.8560E-06,4.929E+00
3.8720E-06,4.929E+00
3.8880E-06,4.880E+00
3.9040E-06,4.919E+00
3.9200E-06,4.929E+00
3.9360E-06,4.958E+00
3.9520E-06,4.938E+00
3.9680E-06,4.929E+00
3.9840E-06,4.890E+00
4.0000E-06,4.938E+00
4.0160E-06,4.899E+00
4.0320E-06,4.948E+00
4.0480E-06,4.948E+00
4.0640E-06,4.958E+00
4.0800E-06,4.938E+00
4.0960E-06,4.899E+00
4.1120E-06,4.938E+00
4.1280E-06,4.938E+00
4.1440E-06,4.909E+00
4.1600E-06,4.938E+00
4.1760E-06,4.909E+00
4.1920E-06,4.929E+00
4.2080E-06,4.899E+00
4.2240E-06,4.948E+00
4.2400E-06,4.909E+00
4.2560E-06,4.919E+00
4.2720E-06,4.938E+00
4.2880E-06,4.938E+00
4.3040E-06,4.938E+00
4.3200E-06,4.899E+00
4.3360E-06,4.919E+00
4.3520E-06,4.929E+00
4.3680E-06,4.948E+00
4.3840E-06,4.948E+00
4.4000E-06,4.929E+00
4.4160E-06,4.909E+00
4.4320E-06,4.938E+00
4.4480E-06,4.938E+00
4.4640E-06,4.929E+00
4.4800E-06,4.968E+00
4.4960E-06,4.929E+00
4.5120E-06,4.919E+00
4.5280E-06,4.919E+00
4.5440E-06,4.938E+00
4.5600E-06,4.899E+00
4.5760E-06,4.899E+00
4.5920E-06,4.899E+00
4.6080E-06,4.899E+00
4.6240E-06,4.938E+00
4.6400E-06,4.938E+00
4.6560E-06,4.929E+00
4.6720E-06,4.929E+00
4.6880E-06,4.938E+00
4.7040E-06,4.929E+00
4.7200E-06,4.938E+00
4.7360E-06,4.929E+00
4.7520E-06,4.938E+00
4.7680E-06,4.919E+00
4.7840E-06,4.919E+00
4.8000E-06,4.929E+00
4.8160E-06,4.899E+00
4.8320E-06,4.929E+00
4.8480E-06,4.919E+00
4.8640E-06,4.929E+00
4.8800E-06,4.919E+00
4.8960E-06,4.938E+00
4.9120E-06,4.938E+00
4.9280E-06,4.929E+00
4.9440E-06,4.938E+00
4.9600E-06,4.929E+00
4.9760E-06,4.929E+00
4.9920E-06,4.929E+00
5.0080E-06,4.938E+00
5.0240E-06,4.919E+00
5.0400E-06,4.948E+00
5.0560E-06,4.919E+00
5.0720E-06,4.919E+00
5.0880E-06,4.929E+00
5.1040E-06,4.909E+00
5.1200E-06,4.929E+00
5.1360E-06,4.919E+00
5.1520E-06,4.909E+00
5.1680E-06,4.919E+00
5.1840E-06,4.919E+00
5.2000E-06,4.938E+00
5.2160E-06,4.929E+00
5.2320E-06,4.919E+00
5.2480E-06,4.929E+00
5.2640E-06,4.909E+00
5.2800E-06,4.919E+00
5.2960E-06,4.899E+00
5.3120E-06,4.938E+00
5.3280E-06,4.899E+00
5.3440E-06,4.938E+00
5.3600E-06,4.938E+00
5.3760E-06,4.899E+00
5.3920E-06,4.919E+00
5.4080E-06,4.899E+00
5.4240E-06,4.938E+00
5.4400E-06,4.899E+00
5.4560E-06,4.938E+00
5.4720E-06,4.958E+00
5.4880E-06,4.909E+00
5.5040E-06,4.899E+00
5.5200E-06,4.938E+00
5.5360E-06,4.958E+00
5.5520E-06,4.899E+00
5.5680E-06,4.938E+00
5.5840E-06,4.929E+00
5.6000E-06,4.909E+00
5.6160E-06,4.909E+00
5.6320E-06,4.909E+00
5.6480E-06,4.968E+00
5.6640E-06,4.929E+00
5.6800E-06,4.919E+00
5.6960E-06,4.938E+00
5.7120E-06,4.890E+00
5.7280E-06,4.938E+00
5.7440E-06,4.929E+00
5.7600E-06,4.938E+00
5.7760E-06,4.938E+00
5.7920E-06,4.899E+00
5.8080E-06,4.938E+00
5.8240E-06,4.968E+00
5.8400E-06,4.929E+00
5.8560E-06,4.948E+00
5.8720E-06,4.909E+00
5.8880E-06,4.899E+00
5.9040E-06,4.890E+00
5.9200E-06,4.890E+00
5.9360E-06,4.938E+00
5.9520E-06,4.929E+00
5.9680E-06,4.938E+00
5.9840E-06,4.929E+00
6.0000E-06,4.929E+00
6.0160E-06,4.958E+00
6.0320E-06,4.899E+00
6.0480E-06,4.938E+00
6.0640E-06,4.899E+00
6.0800E-06,4.929E+00
6.0960E-06,4.899E+00
6.1120E-06,4.929E+00
6.1280E-06,4.899E+00
6.1440E-06,4.938E+00
6.1600E-06,4.909E+00
6.1760E-06,4.909E+00
6.1920E-06,4.929E+00
6.2080E-06,4.938E+00
6.2240E-06,4.890E+00
6.2400E-06,4.929E+00
6.2560E-06,4.919E+00
6.2720E-06,4.938E+00
6.2880E-06,4.938E+00
6.3040E-06,4.919E+00
6.3200E-06,4.870E+00
6.3360E-06,4.938E+00
6.3520E-06,4.899E+00
6.3680E-06,4.919E+00
6.3840E-06,4.938E+00
6.4000E-06,4.948E+00
6.4160E-06,4.899E+00
6.4320E-06,4.948E+00
6.4480E-06,4.929E+00
6.4640E-06,4.948E+00
6.4800E-06,4.919E+00
6.4960E-06,4.899E+00
6.5120E-06,4.919E+00
6.5280E-06,4.919E+00
6.5440E-06,4.919E+00
6.5600E-06,4.938E+00
6.5760E-06,4.909E+00
6.5920E-06,4.948E+00
6.6080E-06,4.929E+00
6.6240E-06,4.899E+00
6.6400E-06,4.929E+00
6.6560E-06,4.948E+00
6.6720E-06,4.929E+00
6.6880E-06,4.938E+00
6.7040E-06,4.909E+00
6.7200E-06,4.938E+00
6.7360E-06,4.880E+00
6.7520E-06,4.909E+00
6.7680E-06,4.870E+00
6.7840E-06,4.899E+00
6.8000E-06,4.880E+00
6.8160E-06,4.899E+00
6.8320E-06,4.880E+00
6.8480E-06,4.929E+00
6.8640E-06,4.938E+00
6.8800E-06,4.938E+00
6.8960E-06,4.929E+00
6.9120E-06,4.929E+00
6.9280E-06,4.938E+00
6.9440E-06,4.968E+00
6.9600E-06,4.938E+00
6.9760E-06,4.919E+00
6.9920E-06,4.929E+00
7.0080E-06,4.938E+00
7.0240E-06,4.909E+00
7.0400E-06,4.909E+00
7.0560E-06,4.938E+00
7.0720E-06,4.919E+00
7.0880E-06,4.929E+00
7.1040E-06,4.909E+00
7.1200E-06,4.899E+00
7.1360E-06,4.909E+00
7.1520E-06,4.919E+00
7.1680E-06,4.968E+00
7.1840E-06,4.919E+00
7.2000E-06,4.929E+00
7.2160E-06,4.919E+00
7.2320E-06,4.938E+00
7.2480E-06,4.919E+00
7.2640E-06,4.919E+00
7.2800E-06,4.909E+00
7.2960E-06,4.929E+00
7.3120E-06,4.919E+00
7.3280E-06,4.890E+00
7.3440E-06,4.929E+00
7.3600E-06,4.899E+00
7.3760E-06,4.909E+00
7.3920E-06,4.929E+00
7.4080E-06,4.909E+00
7.4240E-06,4.938E+00
7.4400E-06,4.958E+00
7.4560E-06,4.909E+00
7.4720E-06,4.938E+00
7.4880E-06,4.899E+00
7.5040E-06,4.938E+00
7.5200E-06,4.938E+00
7.5360E-06,4.929E+00
7.5520E-06,4.948E+00
7.5680E-06,4.978E+00
7.5840E-06,4.929E+00
7.6000E-06,4.938E+00
7.6160E-06,4.938E+00
7.6320E-06,4.919E+00
7.6480E-06,4.919E+00
7.6640E-06,4.919E+00
7.6800E-06,4.909E+00
7.6960E-06,4.919E+00
7.7120E-06,4.909E+00
7.7280E-06,4.948E+00
7.7440E-06,4.919E+00
7.7600E-06,4.929E+00
7.7760E-06,4.909E+00
7.7920E-06,4.880E+00
7.8080E-06,4.938E+00
7.8240E-06,4.899E+00
7.8400E-06,4.909E+00
7.8560E-06,4.929E+00
7.8720E-06,4.919E+00
7.8880E-06,4.899E+00
7.9040E-06,4.938E+00
7.9200E-06,4.899E+00
7.9360E-06,4.919E+00
7.9520E-06,4.919E+00
7.9680E-06,4.929E+00
7.9840E-06,4.909E+00
8.0000E-06,4.899E+00
8.0160E-06,4.909E+00
8.0320E-06,4.948E+00
8.0480E-06,4.899E+00
8.0640E-06,4.899E+00
8.0800E-06,4.899E+00
8.0960E-06,4.938E+00
8.1120E-06,4.899E+00
8.1280E-06,4.890E+00
8.1440E-06,4.929E+00
8.1600E-06,4.899E+00
8.1760E-06,4.919E+00
8.1920E-06,4.919E+00
8.2080E-06,4.929E+00
8.2240E-06,4.958E+00
8.2400E-06,4.909E+00
8.2560E-06,4.948E+00
8.2720E-06,4.929E+00
8.2880E-06,4.938E+00
8.3040E-06,4.938E+00
8.3200E-06,4.938E+00
8.3360E-06,4.899E+00
8.3520E-06,4.929E+00
8.3680E-06,4.909E+00
8.3840E-06,4.938E+00
8.4000E-06,4.938E+00
8.4160E-06,4.938E+00
8.4320E-06,4.909E+00
8.4480E-06,4.938E+00
8.4640E-06,4.899E+00
8.4800E-06,4.890E+00
8.4960E-06,4.909E+00
8.5120E-06,4.929E+00
8.5280E-06,4.919E+00
8.5440E-06,4.919E+00
8.5600E-06,4.948E+00
8.5760E-06,4.899E+00
8.5920E-06,4.909E+00
8.6080E-06,4.938E+00
8.6240E-06,4.899E+00
8.6400E-06,4.948E+00
8.6560E-06,4.958E+00
8.6720E-06,4.919E+00
8.6880E-06,4.938E+00
8.7040E-06,4.938E+00
8.7200E-06,4.899E+00
8.7360E-06,4.938E+00
8.7520E-06,4.899E+00
8.7680E-06,4.880E+00
8.7840E-06,4.919E+00
8.8000E-06,4.929E+00
8.8160E-06,4.899E+00
8.8320E-06,4.929E+00
8.8480E-06,4.899E+00
8.8640E-06,4.919E+00
8.8800E-06,4.870E+00
8.8960E-06,4.948E+00
8.9120E-06,4.938E+00
8.9280E-06,4.909E+00
8.9440E-06,4.938E+00
8.9600E-06,4.919E+00
8.9760E-06,4.919E+00
8.9920E-06,4.938E+00
9.0080E-06,4.909E+00
9.0240E-06,4.929E+00
9.0400E-06,4.938E+00
9.0560E-06,4.919E+00
9.0720E-06,4.919E+00
9.0880E-06,4.929E+00
9.1040E-06,4.919E+00
9.1200E-06,4.938E+00
9.1360E-06,4.909E+00
9.1520E-06,4.909E+00
9.1680E-06,4.890E+00
9.1840E-06,4.919E+00
9.2000E-06,4.919E+00
9.2160E-06,4.929E+00
9.2320E-06,4.948E+00
9.2480E-06,4.948E+00
9.2640E-06,4.890E+00
9.2800E-06,4.899E+00
9.2960E-06,4.899E+00
9.3120E-06,4.958E+00
9.3280E-06,4.909E+00
9.3440E-06,4.938E+00
9.3600E-06,4.899E+00
9.3760E-06,4.899E+00
9.3920E-06,4.899E+00
9.4080E-06,4.929E+00
9.4240E-06,4.958E+00
9.4400E-06,4.938E+00
9.4560E-06,4.890E+00
9.4720E-06,4.938E+00
9.4880E-06,4.938E+00
9.5040E-06,4.929E+00
9.5200E-06,4.909E+00
9.5360E-06,4.899E+00
9.5520E-06,4.919E+00
9.5680E-06,4.929E+00
9.5840E-06,4.919E+00
9.6000E-06,4.929E+00
9.6160E-06,4.899E+00
9.6320E-06,4.919E+00
9.6480E-06,4.919E+00
9.6640E-06,4.948E+00
9.6800E-06,4.938E+00
9.6960E-06,4.938E+00
9.7120E-06,4.899E+00
9.7280E-06,4.929E+00
9.7440E-06,4.899E+00
9.7600E-06,4.938E+00
9.7760E-06,4.919E+00
9.7920E-06,4.929E+00
